PID^Product ID^Mfr Name^Mfr P/N^Price^COO^Short Description^UPC^UOM
9284987^00372HL4570CDWT^Brother Industries, Ltd^HL4570CDWT^567.636^PRINTER;LASER;COLOR^^EA^9285017^00372MFC7360N^Brother Industries, Ltd^MFC7360N^240.22799999999998^PRINTER;LSR;MFC;MONOCHROME^^EA
9456654^00500201903EA^Colgate-Palmolive Company^201903EA^17.664^SOAP;ANTIBAC;1GAL;SOFTSOAP^^EA
9347263^00461G8671400EUAEAA^CHERRY Corp^G8671400EUAEAA^129.456^LPOS LT GRY 17IN USB KEYB US 131 KEY 42 ADD KEYS NO NRNC MOQ 10^^EA
9347267^00461WHA10001EUAGAA^CHERRY Corp^WHA10001EUAGAA^384.204^CHERRY ITRANSIGO POS SLED ENCRYPTED MSR&THERMAL PRINTER^^EA
9347297^00461M5400^CHERRY Corp^M5400^12.911999999999999^OPTICAL MOUSE W/SCROLL WHEEL PS2/USB BUS STD DESIGN LT GRY^^EA
9350242^00461JK0720EU^CHERRY Corp^JK0720EU^96.167999999999992^KC4020 BACKLIT BLACK USB COMPACT 88KEY LAYOUT QUIET KEYS^^EA
9350245^00461KBCV1800N^CHERRY Corp^KBCV1800N^10.56^KEYB COVER WITHOUT THE WINDOW KEY FOR G8X-1800 MODELS^^EA
9461101^00499L1323^Coleman Cable^L1323^49.248^DE 24 High INT LED 120V WKLT^^EA
9467329^00499L949^Coleman Cable^L949^29.544^10 LED Solar Shed Light^^EA
9534576^00291B2B051^Belkin International, Inc^B2B051^80.46^USB 3.0 to DVI Adapter^^EA
9550823^00739BH15KEL2083P100^Eaton Corporation^BH15KEL2083P100^2697.9719999999998^"UPG UL924 KA1512100000010 "^^EA
9551060^00739ASY0527^Eaton Corporation^ASY0527^146.712^CASTER OPTION FOR 3SLOT/6SLOT ENCL PW9170^^EA
9552430^00739BPE04MBB1A^Eaton Corporation^BPE04MBB1A^824.28^MAKE BEFORE BREAK BYPASS SWITCH 80A^^EA
9553741^007399PS05D0009E20R2^Eaton Corporation^9PS05D0009E20R2^37045.968^"93PM 50KVA UPS 50KVA/50KW "^^EA
9553746^007399PX11KHW^Eaton Corporation^9PX11KHW^5527.512^"9PX 11K UPS 208V HARDWIRED "^^EA
9554787^007399PZD1H000000001^Eaton Corporation^9PZD1H000000001^7636.1399999999994^93PM 50KW IAC-D 480/208V K1 NONTP1^^EA
9554789^00739ZC1212000100000^Eaton Corporation^ZC1212000100000^9662.304^PW BLADEUPS 12KW/12KVA 208V IN HW IN & OUT SEPARATE REMOTE PWR MOD^^EA
9567034^00739ETNACC4842DP^Eaton Corporation^ETNACC4842DP^183.06^S-SERIES DIVIDER PANEL 48U BY 42D W/ PASS-THRU^^EA
9568565^00739ETNACCJCSTR45^Eaton Corporation^ETNACCJCSTR45^174.91199999999998^S SERIES CASTER KIT QTY4 FOR 48IN DEEP CAB^^EA
9568579^00739ETNACC4824FD^Eaton Corporation^ETNACC4824FD^265.572^"S-SERIES FRONT DOOR 48U BY  24W "^^EA
9568585^00739ETNENC422442S^Eaton Corporation^ETNENC422442S^1828.572^S-SERIES RACK 42U 24X42 DIVIDER CASTORS^^EA
9569928^00739ETNENC422442SL^Eaton Corporation^ETNENC422442SL^2490.8639999999996^42UX24X42 W/ DOORS SIDES TOP LEVELORS CASTOR^^EA
9569932^00739ETNACC4230FD^Eaton Corporation^ETNACC4230FD^262.272^"S-SERIES FRONT DOOR 42U BY  30W "^^EA
9569933^00739ETNACC4248DP^Eaton Corporation^ETNACC4248DP^183.06^S-SERIES DIVIDER PANEL 42U BY 48D W/ PASS-THRU^^EA
9569935^00739ETNACC4442SP^Eaton Corporation^ETNACC4442SP^326.784^S-SERIES SPLIT SIDE PANEL KIT 44UX 42D^^EA
9213627^00291AV2100208PS3^Belkin International, Inc^AV2100208PS3^16.727999999999998^Belkin Component Gaming Cable for PS3 - Game console audio / video cable - component video / audio - PS3 AV connector (M) - RCA (M) - 8 ft - for Sony PlayStation 3^^EA
9214565^00291AV1003506WHT^Belkin International, Inc^AV1003506WHT^23.928^Belkin - Audio cable - RCA phono x 2 (M) - RCA phono x 2 (M) - 6 ft - white^^EA
9214903^002805J.J0A05.001BTI^Battery Technology, Inc^5J.J0A05.001BTI^174.648^BTI - Projector lamp - SHP - 220 Watt - 3000 hour(s) - for BenQ MP515, MP525^^EA
9215225^002806103017167BTI^Battery Technology, Inc^6103017167BTI^297.552^BTI - Projector lamp - UHP - 250 Watt - 2000 hour(s) - for Sanyo LP-XT10, XT15, PLC-XT10, XT15^^EA
9216620^002809E0CG03001BTI^Battery Technology, Inc^9E0CG03001BTI^226.40399999999997^BTI - Projector lamp (equivalent to: BenQ 9E.0CG03.001) - UHP - 360 Watt - 3000 hour(s) - for BenQ SP870^^EA
9218433^002806103346267BTI^Battery Technology, Inc^6103346267BTI^207^BTI - Projector lamp (equivalent to: POA-LMP109) - NSHA - 330 Watt - 2000 hour(s) - for Sanyo PLC-XF47, XF47K^^EA
9219246^002806103286549BTI^Battery Technology, Inc^6103286549BTI^187.58399999999997^BTI - Projector lamp (equivalent to: POA-LMP102) - UHP - 170 Watt - 2000 hour(s) - for Sanyo PLC-XE31^^EA
9510367^00291AV5140004^Belkin International, Inc^AV5140004^46.296^Belkin Pure AV - Video cable - DVI-D (M) - DVI-D (M) - 4 ft^^EA
9650540^00739PT82NEDX095157^Eaton Corporation^PT82NEDX095157^5334.72^1YR POWERTRUST FA203FBB05 FA203FBB06^^EA
9650556^00739PT82NEDX1527361^Eaton Corporation^PT82NEDX1527361^5843.52^1YR SVC SN BC175P0102 BC181P0106^^EA
9587249^00739FK070AA0A0A0A0B^Eaton Corporation^FK070AA0A0A0A0B^11698.44^FE7KVA 120/120 EXT BAT 20A CHGR HW DVR^^EA
9587414^00739FL871XXX18000UC^Eaton Corporation^FL871XXX18000UC^1409.88^1YR ONSITE 24X7 8HR RESP FLEX UPS SVC^^EA
9587417^00739ETNRP30UP^Eaton Corporation^ETNRP30UP^9611.052^"RACK PACK 30U BNDL "^^EA
9587600^00739FH000AA0A0A0A0B^Eaton Corporation^FH000AA0A0A0A0B^5769.5759999999991^FE 3.1KVA 120V EXTERNAL BATTERY HARDWIRED I/O^^EA
9588356^00739FE000BB3A0A0A0A^Eaton Corporation^FE000BB3A0A0A0A^2941.476^FE1.4KVA 120V 5-15P 6X5-15R 11MIN^^EA
9588390^00739FF040IL3A0A0A0B^Eaton Corporation^FF040IL3A0A0A0B^2956.14^"FE 1.8KVA 120V L5-20P 3L6-30R "^^EA
9588929^00739ETNPWRBAR42U^Eaton Corporation^ETNPWRBAR42U^96.276^S-SERIES POWER MOUNTING BAR 42U BY 9INW^^EA
9588930^00739ETNRS19282U20^Eaton Corporation^ETNRS19282U20^332.52000000000004^SHELF ROLL-OUT 19IN 2UX28IN 200LBS^^EA
9589220^00739FC000BB2A0A0A0A^Eaton Corporation^FC000BB2A0A0A0A^1978.5^FERRUPS 850VA UPS 9MIN 5-15P IN 4X5-15R OUT^^EA
9591897^00739FL47NXXX0075655^Eaton Corporation^FL47NXXX0075655^49846.464^CUSTOM SVC SN EB091BXX01 EB091BXX04^^EA
9603648^00739FL87NINTLMX9^Eaton Corporation^FL87NINTLMX9^2926.824^"INTL CUSTOM SVC SU WARR "^^EA
